Accepted_Annotations,Annotation_Count,Annotation_Is_Verified,Classification,Comment_Count,Featured_Video,Followers,Genius_IQ,Hot,Is_Description,Is_Verified,Length_Referent_Text,Meme_Verified,Number_Contributors,Number_Verified_Annotations,Page_Views,Pinned,Pyong_Count,Release_Date,Class
22,28,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,66,FALSE,167,0,2147517,FALSE,91,2126,low
22,28,FALSE,unreviewed,0,TRUE,8610,?,FALSE,FALSE,FALSE,33,FALSE,167,0,2147517,FALSE,91,2126,low
17,21,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,54,FALSE,126,2,312702,FALSE,48,8468,low
9,23,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,139,FALSE,47,0,68548,FALSE,16,9854,low
37,42,FALSE,accepted,4,TRUE,17568,144243,FALSE,FALSE,TRUE,43,TRUE,399,4,3060005,FALSE,1027,5683,high
31,34,FALSE,accepted,1,TRUE,17568,144243,FALSE,FALSE,TRUE,164,TRUE,212,2,848363,FALSE,144,7055,high
38,40,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,17,TRUE,147,0,1054515,FALSE,245,4773,high
40,50,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,169,TRUE,411,7,1221363,FALSE,153,471,high
36,39,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,53,FALSE,83,0,253379,FALSE,45,10906,low
11,12,FALSE,accepted,3,FALSE,8610,?,FALSE,FALSE,FALSE,119,FALSE,216,0,3708670,FALSE,204,826,high
40,52,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,44,FALSE,60,0,42097,FALSE,5,3586,low
42,49,TRUE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,142,TRUE,267,6,961072,FALSE,981,1364,low
26,35,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,41,FALSE,32,0,47306,FALSE,23,2234,low
38,40,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,62,TRUE,147,0,1054515,FALSE,245,4773,high
36,37,FALSE,accepted,0,FALSE,21495,34478,FALSE,FALSE,TRUE,156,TRUE,508,0,4526124,FALSE,507,401,high
66,69,FALSE,accepted,0,FALSE,10964,?,FALSE,FALSE,FALSE,148,FALSE,306,2,2875478,FALSE,342,1699,high
42,48,FALSE,unreviewed,0,FALSE,2503,1124,FALSE,FALSE,TRUE,52,TRUE,104,0,315757,FALSE,44,?,low
55,56,FALSE,accepted,1,FALSE,2660,?,FALSE,FALSE,FALSE,176,FALSE,370,0,1318014,FALSE,525,1162,high
21,26,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,11,FALSE,56,0,87650,FALSE,17,6845,low
59,65,TRUE,verified,42,TRUE,17568,144243,FALSE,FALSE,TRUE,118,TRUE,375,3,1680661,TRUE,430,6389,high
21,33,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,40,FALSE,41,0,34642,FALSE,7,7369,low
73,77,FALSE,accepted,2,FALSE,17568,144243,FALSE,FALSE,TRUE,53,TRUE,279,1,1156612,FALSE,233,1657,high
22,27,FALSE,unreviewed,1,TRUE,2660,?,FALSE,FALSE,FALSE,53,FALSE,158,0,1163069,FALSE,159,8970,low
39,40,FALSE,accepted,2,TRUE,693,?,FALSE,FALSE,FALSE,42,FALSE,83,0,173703,FALSE,34,7985,high
47,51,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,49,TRUE,346,3,3910160,FALSE,380,2036,high
14,22,FALSE,unreviewed,0,FALSE,2660,?,FALSE,FALSE,FALSE,107,FALSE,90,0,403463,FALSE,54,8132,low
53,55,FALSE,accepted,3,TRUE,17568,144243,FALSE,FALSE,TRUE,43,TRUE,322,0,1121576,FALSE,254,2784,high
24,33,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,20,FALSE,22,0,40285,FALSE,2,9854,low
103,107,FALSE,accepted,0,FALSE,21495,34478,FALSE,FALSE,TRUE,44,TRUE,399,3,1792776,FALSE,310,1951,low
66,69,FALSE,accepted,0,FALSE,10964,?,FALSE,FALSE,FALSE,20,FALSE,306,2,2875478,FALSE,342,1699,high
18,24,FALSE,accepted,2,TRUE,10964,?,FALSE,FALSE,FALSE,18,FALSE,216,0,2254705,FALSE,226,2518,high
38,39,FALSE,accepted,1,FALSE,8610,?,FALSE,FALSE,FALSE,196,FALSE,262,0,1497028,FALSE,996,1175,high
8,9,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,48,FALSE,84,0,1633034,FALSE,49,782,high
18,19,FALSE,accepted,1,FALSE,8610,?,FALSE,FALSE,FALSE,70,FALSE,156,0,1385859,FALSE,89,826,high
42,43,FALSE,accepted,0,FALSE,17568,144243,FALSE,FALSE,TRUE,55,TRUE,208,0,1014403,FALSE,226,7051,high
98,101,FALSE,accepted,0,FALSE,21495,34478,FALSE,FALSE,TRUE,8,TRUE,552,2,2049199,FALSE,111,2036,high
26,35,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,79,FALSE,32,0,47306,FALSE,23,2234,low
28,29,FALSE,accepted,1,TRUE,21495,34478,FALSE,FALSE,TRUE,36,TRUE,198,0,1921896,FALSE,426,2514,high
20,31,FALSE,accepted,4,FALSE,598,?,FALSE,FALSE,FALSE,34,FALSE,65,0,167114,FALSE,92,7114,low
0,20,FALSE,unreviewed,0,FALSE,38,?,FALSE,FALSE,FALSE,36,FALSE,5,0,?,FALSE,?,1160,low
17,19,FALSE,accepted,2,FALSE,2660,?,FALSE,FALSE,FALSE,289,FALSE,70,0,381218,FALSE,80,5309,high
22,24,FALSE,unreviewed,0,FALSE,693,?,FALSE,FALSE,FALSE,68,FALSE,62,0,58154,FALSE,8,7936,low
12,15,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,51,FALSE,72,0,290854,FALSE,74,4863,high
23,24,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,35,FALSE,37,0,86111,FALSE,3,7173,low
38,40,FALSE,accepted,1,FALSE,21495,34478,FALSE,FALSE,TRUE,92,TRUE,546,1,2377865,FALSE,1535,1196,high
98,101,FALSE,accepted,3,FALSE,21495,34478,FALSE,FALSE,TRUE,109,TRUE,552,2,2049199,FALSE,111,2036,high
40,52,FALSE,unreviewed,1,FALSE,419,?,FALSE,FALSE,FALSE,4,FALSE,60,0,42097,FALSE,5,3586,low
36,38,FALSE,accepted,1,FALSE,693,?,FALSE,FALSE,FALSE,108,FALSE,95,0,234938,FALSE,47,6452,low
22,25,FALSE,unreviewed,1,TRUE,21495,34478,FALSE,FALSE,TRUE,65,TRUE,305,0,1495678,FALSE,169,129,low
24,26,FALSE,accepted,2,FALSE,419,?,FALSE,FALSE,FALSE,68,FALSE,42,0,44509,FALSE,5,10877,low
14,16,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,17,TRUE,74,0,265541,FALSE,33,4926,low
35,42,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,28,FALSE,48,0,37416,FALSE,56,7306,low
29,30,FALSE,accepted,11,FALSE,21495,34478,FALSE,FALSE,TRUE,31,TRUE,356,0,4016170,FALSE,162,401,high
28,29,FALSE,accepted,0,FALSE,10964,?,FALSE,FALSE,FALSE,68,FALSE,220,0,2943027,FALSE,172,973,high
29,36,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,26,TRUE,43,0,140356,FALSE,6,2150,low
40,52,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,15,FALSE,60,0,42097,FALSE,5,3586,low
41,49,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,21,FALSE,63,0,57364,FALSE,6,7936,high
55,56,FALSE,accepted,12,FALSE,2660,?,FALSE,FALSE,FALSE,156,FALSE,370,0,1318014,FALSE,525,1162,high
35,39,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,30,FALSE,365,3,3306405,FALSE,290,826,high
33,34,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,49,FALSE,66,0,55269,FALSE,10,7936,low
7,8,FALSE,accepted,1,FALSE,10964,?,FALSE,FALSE,FALSE,116,FALSE,220,0,2378626,FALSE,165,428,high
24,27,FALSE,unreviewed,0,FALSE,693,?,FALSE,FALSE,FALSE,93,FALSE,55,0,58072,FALSE,12,7173,low
16,19,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,25,TRUE,100,0,1376561,FALSE,138,1705,high
30,32,FALSE,accepted,0,TRUE,2660,?,FALSE,FALSE,FALSE,15,FALSE,212,1,994904,FALSE,262,7159,high
17,24,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,137,FALSE,31,0,34150,FALSE,6,7509,low
14,27,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,57,FALSE,58,0,93873,FALSE,13,10415,low
73,76,FALSE,accepted,2,FALSE,2503,1124,FALSE,FALSE,TRUE,36,TRUE,141,0,562484,FALSE,46,2466,high
21,26,FALSE,accepted,1,FALSE,419,?,FALSE,FALSE,FALSE,27,FALSE,27,0,24461,FALSE,1,9854,low
34,36,FALSE,accepted,4,FALSE,2503,1124,FALSE,FALSE,TRUE,179,TRUE,176,0,336606,FALSE,54,1017,high
16,19,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,30,TRUE,100,0,1376561,FALSE,138,1705,high
48,50,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,29,TRUE,235,0,962445,FALSE,310,2943,high
27,29,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,55,FALSE,60,0,101327,FALSE,71,7306,low
1,12,FALSE,accepted,1,FALSE,419,?,FALSE,FALSE,FALSE,40,FALSE,8,0,41280,FALSE,2,10877,low
26,28,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,27,FALSE,128,0,323029,FALSE,54,8132,high
11,16,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,41,FALSE,86,0,218921,FALSE,52,?,low
23,24,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,115,FALSE,60,0,53974,FALSE,9,7210,low
1,12,FALSE,unreviewed,1,FALSE,419,?,FALSE,FALSE,FALSE,36,FALSE,8,0,41280,FALSE,2,10877,low
30,31,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,104,TRUE,82,0,140642,FALSE,18,4646,high
17,18,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,55,TRUE,59,0,211688,FALSE,13,1986,low
45,48,FALSE,unreviewed,0,FALSE,693,?,FALSE,FALSE,FALSE,63,FALSE,65,0,71516,FALSE,15,8790,low
19,29,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,49,FALSE,34,0,54207,FALSE,7,2049,low
11,14,FALSE,accepted,2,FALSE,419,?,FALSE,FALSE,FALSE,77,FALSE,31,0,32188,FALSE,?,9854,low
25,36,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,16,FALSE,25,0,38090,FALSE,2,10877,low
22,27,FALSE,unreviewed,0,FALSE,693,?,FALSE,FALSE,FALSE,127,FALSE,82,0,207559,FALSE,26,7173,low
17,19,FALSE,unreviewed,0,FALSE,2660,?,FALSE,FALSE,FALSE,41,FALSE,70,0,381218,FALSE,80,5309,low
36,39,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,84,FALSE,83,0,253379,FALSE,45,10906,low
29,30,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,54,TRUE,110,0,505744,FALSE,68,4860,low
25,26,FALSE,accepted,3,FALSE,8610,?,FALSE,FALSE,FALSE,27,FALSE,239,0,1480434,FALSE,207,2914,high
39,40,FALSE,accepted,0,TRUE,693,?,FALSE,FALSE,FALSE,21,FALSE,83,0,173703,FALSE,34,7985,low
106,107,FALSE,accepted,4,FALSE,17568,144243,FALSE,FALSE,TRUE,30,TRUE,536,0,1719362,FALSE,521,1657,high
9,16,FALSE,accepted,1,FALSE,598,?,FALSE,FALSE,FALSE,52,FALSE,28,0,33035,FALSE,77,7404,low
24,33,FALSE,unreviewed,1,FALSE,419,?,FALSE,FALSE,FALSE,27,FALSE,22,0,40285,FALSE,2,9854,low
32,35,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,24,FALSE,85,0,276104,FALSE,35,7866,low
29,32,FALSE,accepted,1,TRUE,17568,144243,FALSE,FALSE,TRUE,24,TRUE,175,0,990612,FALSE,273,3204,high
31,58,TRUE,accepted,1,FALSE,10964,?,FALSE,FALSE,FALSE,55,FALSE,245,26,4690125,FALSE,1077,1192,low
27,28,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,8,FALSE,196,0,3183017,FALSE,226,1929,high
67,68,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,32,TRUE,208,0,178665,FALSE,32,607,low
21,24,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,270,FALSE,257,2,1441789,FALSE,313,2779,high
38,41,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,11,FALSE,93,0,243794,FALSE,37,5654,low
51,52,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,7,TRUE,151,0,698013,FALSE,73,2466,low
48,50,FALSE,accepted,3,TRUE,17568,144243,FALSE,FALSE,TRUE,116,TRUE,235,0,962445,FALSE,310,2943,high
32,42,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,29,FALSE,515,9,5296468,FALSE,341,887,high
9,23,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,105,FALSE,47,0,68548,FALSE,16,9854,low
33,41,TRUE,verified,0,TRUE,8610,?,FALSE,FALSE,FALSE,78,FALSE,207,7,1930333,TRUE,90,566,high
64,65,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,32,FALSE,79,0,210446,FALSE,18,11238,low
10,11,FALSE,accepted,1,TRUE,10964,?,FALSE,FALSE,FALSE,58,FALSE,237,0,5521909,FALSE,201,775,high
52,55,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,70,FALSE,64,1,54408,FALSE,12,8735,low
51,52,FALSE,accepted,4,TRUE,21495,34478,FALSE,FALSE,TRUE,189,TRUE,360,0,2016243,FALSE,1267,1162,high
33,34,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,50,FALSE,66,0,55269,FALSE,10,7936,low
25,27,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,92,FALSE,153,0,2542718,FALSE,168,2217,high
30,32,FALSE,accepted,0,TRUE,693,?,FALSE,FALSE,FALSE,6,FALSE,70,0,233864,FALSE,72,6277,low
34,36,FALSE,accepted,1,FALSE,2503,1124,FALSE,FALSE,TRUE,96,TRUE,176,0,336606,FALSE,54,1017,high
30,31,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,36,TRUE,82,0,140642,FALSE,18,4646,low
13,15,FALSE,accepted,6,TRUE,21495,34478,FALSE,FALSE,TRUE,266,TRUE,159,0,1329333,FALSE,136,136,high
11,16,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,337,FALSE,86,0,218921,FALSE,52,?,high
28,30,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,35,FALSE,277,1,2219708,FALSE,303,1797,high
22,24,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,35,FALSE,258,1,7397166,FALSE,578,844,high
35,39,FALSE,accepted,1,FALSE,8610,?,FALSE,FALSE,FALSE,30,FALSE,365,3,3306405,FALSE,290,826,high
37,40,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,70,FALSE,96,1,253453,FALSE,33,7936,low
13,15,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,67,FALSE,66,0,311514,FALSE,89,5599,low
51,52,FALSE,accepted,3,TRUE,21495,34478,FALSE,FALSE,TRUE,107,TRUE,360,0,2016243,FALSE,1267,1162,high
12,13,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,65,FALSE,104,0,1361667,FALSE,66,751,high
8,14,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,213,FALSE,24,0,36887,FALSE,42,7089,low
11,14,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,32,FALSE,31,0,32188,FALSE,?,9854,low
39,42,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,51,FALSE,393,2,7086094,FALSE,669,2034,high
45,46,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,51,FALSE,191,0,2798227,FALSE,1397,1207,high
6,8,FALSE,accepted,1,FALSE,598,?,FALSE,FALSE,FALSE,96,FALSE,30,0,41400,FALSE,65,7306,high
42,43,FALSE,accepted,1,FALSE,17568,144243,FALSE,FALSE,TRUE,378,TRUE,208,0,1014403,FALSE,226,7051,high
27,32,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,98,FALSE,120,0,357887,FALSE,44,8048,low
10,18,FALSE,unreviewed,0,FALSE,2660,?,FALSE,FALSE,FALSE,309,FALSE,69,0,265651,FALSE,35,7481,low
4,9,FALSE,accepted,1,FALSE,2660,?,FALSE,FALSE,FALSE,316,FALSE,21,0,409421,FALSE,30,6389,high
9,12,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,17,FALSE,58,0,240321,FALSE,24,8132,low
17,19,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,15,FALSE,70,0,381218,FALSE,80,5309,low
20,31,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,89,FALSE,65,0,167114,FALSE,92,7114,low
18,19,FALSE,accepted,1,TRUE,8610,?,FALSE,FALSE,FALSE,68,FALSE,197,0,1720858,FALSE,123,826,high
18,24,FALSE,unreviewed,0,TRUE,10964,?,FALSE,FALSE,FALSE,92,FALSE,216,0,2254705,FALSE,226,2518,low
14,27,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,41,FALSE,58,0,93873,FALSE,13,10415,low
6,12,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,39,FALSE,58,0,200216,FALSE,107,7320,low
53,55,FALSE,accepted,2,TRUE,17568,144243,FALSE,FALSE,TRUE,29,TRUE,322,0,1121576,FALSE,254,2784,high
8,9,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,87,FALSE,84,0,1633034,FALSE,49,782,high
22,23,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,74,FALSE,127,0,1558247,FALSE,50,826,high
18,19,FALSE,accepted,1,FALSE,8610,?,FALSE,FALSE,FALSE,161,FALSE,156,0,1385859,FALSE,89,826,high
24,28,FALSE,accepted,4,FALSE,598,?,FALSE,FALSE,FALSE,91,FALSE,32,0,50538,FALSE,57,7306,low
10,11,FALSE,accepted,3,TRUE,10964,?,FALSE,FALSE,FALSE,278,FALSE,237,0,5521909,FALSE,201,775,high
54,58,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,52,FALSE,111,0,77481,FALSE,31,5353,low
55,62,TRUE,verified,1,TRUE,8610,?,FALSE,FALSE,FALSE,36,FALSE,226,4,1891346,TRUE,94,2074,high
33,38,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,33,FALSE,106,0,380781,FALSE,29,10849,low
43,45,FALSE,accepted,1,FALSE,2503,1124,FALSE,FALSE,TRUE,54,TRUE,114,0,335010,FALSE,38,3575,low
29,32,FALSE,accepted,3,TRUE,17568,144243,FALSE,FALSE,TRUE,229,TRUE,175,0,990612,FALSE,273,3204,high
10,18,FALSE,unreviewed,0,FALSE,2660,?,FALSE,FALSE,FALSE,399,FALSE,69,0,265651,FALSE,35,7481,low
35,42,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,51,FALSE,48,0,37416,FALSE,56,7306,low
20,23,FALSE,accepted,0,TRUE,2660,?,FALSE,FALSE,FALSE,33,FALSE,146,0,897768,FALSE,206,8489,high
34,36,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,21,TRUE,100,0,541196,FALSE,28,2086,low
67,68,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,91,TRUE,208,0,178665,FALSE,32,607,low
15,18,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,87,FALSE,39,0,75496,FALSE,17,5353,low
33,36,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,202,FALSE,335,2,5070070,FALSE,372,2441,high
110,117,FALSE,unreviewed,0,FALSE,2503,1124,FALSE,FALSE,TRUE,51,TRUE,149,0,314608,FALSE,338,1475,low
19,20,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,31,FALSE,433,0,6490108,FALSE,740,121,high
21,22,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,46,FALSE,218,0,2302935,FALSE,163,541,high
50,53,FALSE,accepted,1,FALSE,8610,?,FALSE,FALSE,FALSE,104,FALSE,316,2,2524716,FALSE,382,1797,high
60,62,TRUE,verified,6,TRUE,10964,?,FALSE,FALSE,FALSE,46,FALSE,199,1,2718643,TRUE,228,1793,high
26,29,FALSE,unreviewed,1,FALSE,2660,?,FALSE,FALSE,FALSE,56,FALSE,142,0,600994,FALSE,128,8132,low
60,62,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,74,FALSE,199,1,2718643,FALSE,228,1793,low
39,47,FALSE,unreviewed,0,FALSE,2660,?,FALSE,FALSE,FALSE,71,FALSE,231,1,1028013,FALSE,143,7768,low
24,28,FALSE,accepted,1,FALSE,598,?,FALSE,FALSE,FALSE,47,FALSE,32,0,50538,FALSE,57,7306,low
23,24,FALSE,accepted,1,FALSE,10964,?,FALSE,FALSE,FALSE,95,FALSE,398,0,4498975,FALSE,1263,1026,high
19,20,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,95,FALSE,50,0,93670,FALSE,33,7173,high
23,24,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,7,TRUE,382,0,3709414,FALSE,1885,1162,high
39,47,FALSE,unreviewed,0,FALSE,2660,?,FALSE,FALSE,FALSE,9,FALSE,231,1,1028013,FALSE,143,7768,low
22,41,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,165,FALSE,30,0,29649,FALSE,3,10877,low
34,35,FALSE,accepted,1,FALSE,2660,?,FALSE,FALSE,FALSE,37,FALSE,80,0,243325,FALSE,28,8020,low
12,13,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,27,FALSE,104,0,1361667,FALSE,66,751,high
11,16,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,154,FALSE,86,0,218921,FALSE,52,?,low
43,48,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,45,TRUE,90,0,284677,FALSE,40,1986,low
47,49,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,46,TRUE,181,0,884987,FALSE,117,1986,low
20,31,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,32,FALSE,65,0,167114,FALSE,92,7114,low
22,23,FALSE,accepted,0,TRUE,38,?,FALSE,FALSE,FALSE,20,FALSE,125,0,2423056,FALSE,1331,1177,high
22,24,TRUE,verified,39,TRUE,10964,?,FALSE,FALSE,FALSE,53,FALSE,258,1,7397166,TRUE,578,844,high
48,49,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,151,TRUE,97,0,143815,FALSE,41,954,low
39,40,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,109,FALSE,146,0,272088,FALSE,50,7173,high
22,26,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,56,FALSE,41,0,415789,FALSE,59,5701,low
36,49,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,104,FALSE,42,0,65899,FALSE,6,10141,low
46,49,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,22,TRUE,375,2,5236229,FALSE,872,2119,high
25,27,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,33,FALSE,153,0,2542718,FALSE,168,2217,low
29,30,FALSE,accepted,2,TRUE,2503,1124,FALSE,FALSE,TRUE,98,TRUE,110,0,505744,FALSE,68,4860,high
40,50,TRUE,verified,5,TRUE,17568,144243,FALSE,FALSE,TRUE,40,TRUE,411,7,1221363,TRUE,153,471,high
59,65,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,105,TRUE,375,3,1680661,FALSE,430,6389,low
42,49,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,19,TRUE,267,6,961072,FALSE,981,1364,low
18,32,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,90,FALSE,37,0,36710,FALSE,2,9854,low
17,24,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,116,FALSE,31,0,34150,FALSE,6,7509,low
59,62,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,49,TRUE,453,0,1377723,FALSE,100,401,high
37,38,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,136,FALSE,200,0,3050327,FALSE,2699,1346,high
21,26,FALSE,unreviewed,0,FALSE,693,?,FALSE,FALSE,FALSE,32,FALSE,112,1,594125,FALSE,64,5353,low
18,19,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,31,FALSE,197,0,1720858,FALSE,123,826,high
17,18,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,36,FALSE,53,0,66937,FALSE,10,7173,low
12,13,FALSE,accepted,0,FALSE,17568,144243,FALSE,FALSE,TRUE,127,TRUE,229,0,2590584,FALSE,402,156,high
53,54,FALSE,accepted,2,FALSE,8610,?,FALSE,FALSE,FALSE,89,FALSE,315,0,1536371,FALSE,192,853,high
8,16,FALSE,accepted,3,TRUE,598,?,FALSE,FALSE,FALSE,177,FALSE,27,0,182769,FALSE,80,7306,low
30,31,FALSE,accepted,1,FALSE,2503,1124,FALSE,FALSE,TRUE,70,TRUE,125,0,579775,FALSE,56,947,low
7,8,FALSE,accepted,0,TRUE,693,?,FALSE,FALSE,FALSE,33,FALSE,43,0,74911,FALSE,30,3594,low
32,42,TRUE,verified,4,TRUE,8610,?,FALSE,FALSE,FALSE,43,FALSE,515,9,5296468,TRUE,341,887,high
8,9,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,83,FALSE,84,0,1633034,FALSE,49,782,high
43,47,FALSE,accepted,0,TRUE,419,?,FALSE,FALSE,FALSE,42,FALSE,54,0,36616,FALSE,?,720,low
17,20,TRUE,verified,26,TRUE,17568,144243,FALSE,FALSE,TRUE,13,TRUE,152,1,1204637,TRUE,210,5733,high
118,122,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,68,TRUE,1380,3,12190302,FALSE,5604,1678,low
29,34,FALSE,accepted,0,TRUE,2660,?,FALSE,FALSE,FALSE,97,FALSE,100,0,244114,FALSE,29,7906,high
4,13,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,50,FALSE,21,0,28888,FALSE,55,7306,low
134,137,FALSE,accepted,1,FALSE,21495,34478,FALSE,FALSE,TRUE,28,TRUE,714,2,4168155,FALSE,573,1742,high
